Lake,Size Interval,Body Mass,Interval Width,NPUE200,BPUE200,x_Waterbody_Name,x_Waterbody_LID,x_LakeID_Ignasi707,x_LakeID_Ignasi721
200,12,4096,4096,0.070,0.345,Saganagons L.,15-6508-53496,215,216
201,1,2,2,4.119,0.008,Sandbeach L.,15-5586-54227,216,217
201,2,4,4,4.587,0.024,Sandbeach L.,15-5586-54227,216,217
201,3,8,8,2.370,0.027,Sandbeach L.,15-5586-54227,216,217
201,4,16,16,0.495,0.011,Sandbeach L.,15-5586-54227,216,217
201,5,32,32,0.306,0.013,Sandbeach L.,15-5586-54227,216,217
201,6,64,64,1.117,0.115,Sandbeach L.,15-5586-54227,216,217
201,7,128,128,2.001,0.452,Sandbeach L.,15-5586-54227,216,217
201,8,256,256,5.828,2.230,Sandbeach L.,15-5586-54227,216,217
201,9,512,512,10.772,7.630,Sandbeach L.,15-5586-54227,216,217
201,10,1024,1024,1.778,2.515,Sandbeach L.,15-5586-54227,216,217
201,11,2048,2048,0.164,0.361,Sandbeach L.,15-5586-54227,216,217
201,12,4096,4096,0.069,0.340,Sandbeach L.,15-5586-54227,216,217
202,1,2,2,3.425,0.008,Sandford L.,15-5955-54404,217,218
202,2,4,4,3.142,0.016,Sandford L.,15-5955-54404,217,218
202,3,8,8,5.005,0.060,Sandford L.,15-5955-54404,217,218
202,4,16,16,4.089,0.089,Sandford L.,15-5955-54404,217,218
202,5,32,32,0.627,0.028,Sandford L.,15-5955-54404,217,218
202,6,64,64,2.189,0.204,Sandford L.,15-5955-54404,217,218
202,7,128,128,3.678,0.716,Sandford L.,15-5955-54404,217,218
202,8,256,256,3.716,1.360,Sandford L.,15-5955-54404,217,218
202,9,512,512,6.322,4.825,Sandford L.,15-5955-54404,217,218
202,10,1024,1024,9.425,13.553,Sandford L.,15-5955-54404,217,218
202,11,2048,2048,0.459,1.052,Sandford L.,15-5955-54404,217,218
203,1,2,2,0.693,0.002,Sarah L.,15-6052-53411,218,219
203,2,4,4,0.517,0.004,Sarah L.,15-6052-53411,218,219
203,3,8,8,11.396,0.122,Sarah L.,15-6052-53411,218,219
203,4,16,16,6.566,0.170,Sarah L.,15-6052-53411,218,219
203,5,32,32,5.742,0.242,Sarah L.,15-6052-53411,218,219
203,6,64,64,2.676,0.226,Sarah L.,15-6052-53411,218,219
203,7,128,128,0.513,0.096,Sarah L.,15-6052-53411,218,219
203,8,256,256,2.257,0.877,Sarah L.,15-6052-53411,218,219
203,9,512,512,4.170,3.327,Sarah L.,15-6052-53411,218,219
203,10,1024,1024,6.970,9.527,Sarah L.,15-6052-53411,218,219
203,11,2048,2048,1.011,2.656,Sarah L.,15-6052-53411,218,219
204,1,2,2,1.343,0.003,Sawbill B.,15-6135-54228,219,220
204,2,4,4,3.561,0.021,Sawbill B.,15-6135-54228,219,220
204,3,8,8,4.876,0.059,Sawbill B.,15-6135-54228,219,220
204,4,16,16,12.388,0.291,Sawbill B.,15-6135-54228,219,220
204,5,32,32,9.668,0.411,Sawbill B.,15-6135-54228,219,220
204,6,64,64,9.555,0.882,Sawbill B.,15-6135-54228,219,220
204,7,128,128,8.193,1.555,Sawbill B.,15-6135-54228,219,220
204,8,256,256,7.448,2.580,Sawbill B.,15-6135-54228,219,220
204,9,512,512,8.784,6.620,Sawbill B.,15-6135-54228,219,220
204,10,1024,1024,8.141,11.221,Sawbill B.,15-6135-54228,219,220
204,11,2048,2048,2.955,6.960,Sawbill B.,15-6135-54228,219,220
204,12,4096,4096,0.134,0.696,Sawbill B.,15-6135-54228,219,220
205,1,2,2,13.381,0.028,Schistose L.,15-4562-54445,220,221
205,2,4,4,12.230,0.060,Schistose L.,15-4562-54445,220,221
205,3,8,8,10.153,0.127,Schistose L.,15-4562-54445,220,221
205,4,16,16,6.315,0.142,Schistose L.,15-4562-54445,220,221
205,5,32,32,4.961,0.211,Schistose L.,15-4562-54445,220,221
205,6,64,64,2.317,0.194,Schistose L.,15-4562-54445,220,221
205,7,128,128,1.197,0.232,Schistose L.,15-4562-54445,220,221
205,8,256,256,1.858,0.780,Schistose L.,15-4562-54445,220,221
205,9,512,512,5.305,3.768,Schistose L.,15-4562-54445,220,221
205,10,1024,1024,2.181,3.015,Schistose L.,15-4562-54445,220,221
205,11,2048,2048,1.553,3.982,Schistose L.,15-4562-54445,220,221
205,12,4096,4096,0.406,3.226,Schistose L.,15-4562-54445,220,221
205,13,8192,8192,0.136,1.315,Schistose L.,15-4562-54445,220,221
206,1,2,2,1.923,0.004,Scotch L.,15-6345-54482,221,222
206,2,4,4,7.386,0.037,Scotch L.,15-6345-54482,221,222
206,3,8,8,3.047,0.030,Scotch L.,15-6345-54482,221,222
206,4,16,16,2.202,0.045,Scotch L.,15-6345-54482,221,222
206,5,32,32,2.322,0.109,Scotch L.,15-6345-54482,221,222
206,6,64,64,4.034,0.359,Scotch L.,15-6345-54482,221,222
206,7,128,128,9.647,2.079,Scotch L.,15-6345-54482,221,222
206,8,256,256,16.745,5.889,Scotch L.,15-6345-54482,221,222
206,9,512,512,10.897,7.738,Scotch L.,15-6345-54482,221,222
206,10,1024,1024,5.069,6.782,Scotch L.,15-6345-54482,221,222
206,11,2048,2048,0.427,1.615,Scotch L.,15-6345-54482,221,222
206,12,4096,4096,0.219,1.465,Scotch L.,15-6345-54482,221,222
207,1,2,2,54.663,0.144,Sheridan L.,15-6253-53286,222,223
207,2,4,4,1.112,0.006,Sheridan L.,15-6253-53286,222,223
207,4,16,16,5.260,0.118,Sheridan L.,15-6253-53286,222,223
207,5,32,32,5.418,0.268,Sheridan L.,15-6253-53286,222,223
207,6,64,64,5.467,0.572,Sheridan L.,15-6253-53286,222,223
207,7,128,128,5.417,0.987,Sheridan L.,15-6253-53286,222,223
207,8,256,256,3.854,1.312,Sheridan L.,15-6253-53286,222,223
207,9,512,512,0.237,0.161,Sheridan L.,15-6253-53286,222,223
207,10,1024,1024,0.729,0.942,Sheridan L.,15-6253-53286,222,223
207,11,2048,2048,0.747,2.079,Sheridan L.,15-6253-53286,222,223
207,12,4096,4096,0.130,0.589,Sheridan L.,15-6253-53286,222,223
208,1,2,2,23.556,0.053,Shrub L.,15-4351-55357,223,224
208,2,4,4,38.679,0.256,Shrub L.,15-4351-55357,223,224
208,3,8,8,47.511,0.510,Shrub L.,15-4351-55357,223,224
208,4,16,16,40.283,0.825,Shrub L.,15-4351-55357,223,224
208,5,32,32,11.004,0.476,Shrub L.,15-4351-55357,223,224
208,6,64,64,26.383,2.227,Shrub L.,15-4351-55357,223,224
208,7,128,128,5.299,0.949,Shrub L.,15-4351-55357,223,224
208,8,256,256,4.769,1.879,Shrub L.,15-4351-55357,223,224
208,9,512,512,6.399,5.109,Shrub L.,15-4351-55357,223,224
208,10,1024,1024,3.482,4.915,Shrub L.,15-4351-55357,223,224
208,11,2048,2048,0.774,2.397,Shrub L.,15-4351-55357,223,224
209,1,2,2,3.787,0.010,Silver L.2,15-4153-55253,224,225
209,2,4,4,53.110,0.278,Silver L.2,15-4153-55253,224,225
209,3,8,8,16.009,0.174,Silver L.2,15-4153-55253,224,225
209,4,16,16,4.729,0.100,Silver L.2,15-4153-55253,224,225
209,5,32,32,4.327,0.191,Silver L.2,15-4153-55253,224,225
209,6,64,64,3.580,0.299,Silver L.2,15-4153-55253,224,225
209,7,128,128,1.717,0.301,Silver L.2,15-4153-55253,224,225
209,8,256,256,1.022,0.390,Silver L.2,15-4153-55253,224,225
209,9,512,512,1.501,1.049,Silver L.2,15-4153-55253,224,225
209,10,1024,1024,0.512,0.640,Silver L.2,15-4153-55253,224,225
209,11,2048,2048,0.234,0.657,Silver L.2,15-4153-55253,224,225
209,12,4096,4096,0.084,0.432,Silver L.2,15-4153-55253,224,225
210,1,2,2,25.926,0.059,Snook L.,15-3795-55615,225,226
210,2,4,4,53.425,0.297,Snook L.,15-3795-55615,225,226
210,3,8,8,28.460,0.335,Snook L.,15-3795-55615,225,226
210,4,16,16,26.301,0.567,Snook L.,15-3795-55615,225,226
210,5,32,32,11.838,0.549,Snook L.,15-3795-55615,225,226
210,6,64,64,4.508,0.430,Snook L.,15-3795-55615,225,226
210,7,128,128,1.565,0.249,Snook L.,15-3795-55615,225,226
210,8,256,256,0.790,0.293,Snook L.,15-3795-55615,225,226
210,9,512,512,3.366,2.435,Snook L.,15-3795-55615,225,226
210,10,1024,1024,5.276,8.003,Snook L.,15-3795-55615,225,226
210,11,2048,2048,0.616,1.440,Snook L.,15-3795-55615,225,226
211,1,2,2,25.546,0.051,South Scot L.,15-3523-55336,226,227
211,2,4,4,52.156,0.235,South Scot L.,15-3523-55336,226,227
211,3,8,8,5.589,0.049,South Scot L.,15-3523-55336,226,227
211,4,16,16,4.181,0.101,South Scot L.,15-3523-55336,226,227
211,5,32,32,14.603,0.652,South Scot L.,15-3523-55336,226,227
211,6,64,64,12.479,1.197,South Scot L.,15-3523-55336,226,227
211,7,128,128,11.835,2.386,South Scot L.,15-3523-55336,226,227
211,8,256,256,19.210,6.950,South Scot L.,15-3523-55336,226,227
211,9,512,512,12.399,8.947,South Scot L.,15-3523-55336,226,227
211,10,1024,1024,9.476,12.339,South Scot L.,15-3523-55336,226,227
211,11,2048,2048,0.212,0.442,South Scot L.,15-3523-55336,226,227
212,1,2,2,32.911,0.074,Stormy L.,15-5503-54708,227,228
212,2,4,4,43.488,0.264,Stormy L.,15-5503-54708,227,228
212,3,8,8,47.703,0.520,Stormy L.,15-5503-54708,227,228
212,4,16,16,31.472,0.694,Stormy L.,15-5503-54708,227,228
212,5,32,32,11.488,0.482,Stormy L.,15-5503-54708,227,228
212,6,64,64,4.732,0.370,Stormy L.,15-5503-54708,227,228
212,7,128,128,3.790,0.658,Stormy L.,15-5503-54708,227,228
212,8,256,256,2.145,0.820,Stormy L.,15-5503-54708,227,228
212,9,512,512,6.007,4.926,Stormy L.,15-5503-54708,227,228
212,10,1024,1024,7.198,10.016,Stormy L.,15-5503-54708,227,228
212,11,2048,2048,2.607,6.781,Stormy L.,15-5503-54708,227,228
212,12,4096,4096,0.249,1.174,Stormy L.,15-5503-54708,227,228
213,1,2,2,8.243,0.020,Tadpole L.,15-4785-54790,228,229
213,2,4,4,67.003,0.426,Tadpole L.,15-4785-54790,228,229
213,3,8,8,29.502,0.318,Tadpole L.,15-4785-54790,228,229
213,4,16,16,23.883,0.526,Tadpole L.,15-4785-54790,228,229
213,5,32,32,3.800,0.177,Tadpole L.,15-4785-54790,228,229
213,6,64,64,3.562,0.280,Tadpole L.,15-4785-54790,228,229
213,7,128,128,2.101,0.358,Tadpole L.,15-4785-54790,228,229
213,8,256,256,5.448,2.148,Tadpole L.,15-4785-54790,228,229
213,9,512,512,7.728,5.735,Tadpole L.,15-4785-54790,228,229
213,10,1024,1024,7.459,11.193,Tadpole L.,15-4785-54790,228,229
213,11,2048,2048,2.874,7.414,Tadpole L.,15-4785-54790,228,229
213,12,4096,4096,0.348,2.247,Tadpole L.,15-4785-54790,228,229
214,1,2,2,1.851,0.006,This Man L.,15-6332-53357,229,230
214,2,4,4,2.179,0.011,This Man L.,15-6332-53357,229,230
214,3,8,8,7.247,0.083,This Man L.,15-6332-53357,229,230
214,4,16,16,0.055,0.001,This Man L.,15-6332-53357,229,230
214,5,32,32,0.217,0.011,This Man L.,15-6332-53357,229,230
214,6,64,64,1.036,0.104,This Man L.,15-6332-53357,229,230
214,7,128,128,0.926,0.131,This Man L.,15-6332-53357,229,230
214,8,256,256,0.423,0.161,This Man L.,15-6332-53357,229,230
214,9,512,512,1.497,1.261,This Man L.,15-6332-53357,229,230
214,10,1024,1024,0.627,0.886,This Man L.,15-6332-53357,229,230
214,11,2048,2048,2.123,4.819,This Man L.,15-6332-53357,229,230
215,1,2,2,28.407,0.064,Thompson L.,15-5527-53591,230,231
215,2,4,4,36.589,0.209,Thompson L.,15-5527-53591,230,231
215,3,8,8,42.719,0.462,Thompson L.,15-5527-53591,230,231
215,4,16,16,5.717,0.125,Thompson L.,15-5527-53591,230,231
215,5,32,32,4.156,0.176,Thompson L.,15-5527-53591,230,231
215,6,64,64,4.678,0.400,Thompson L.,15-5527-53591,230,231
215,7,128,128,1.993,0.358,Thompson L.,15-5527-53591,230,231
215,8,256,256,4.551,1.818,Thompson L.,15-5527-53591,230,231
215,9,512,512,8.606,6.560,Thompson L.,15-5527-53591,230,231
215,10,1024,1024,10.034,14.977,Thompson L.,15-5527-53591,230,231
215,11,2048,2048,1.801,4.292,Thompson L.,15-5527-53591,230,231
215,12,4096,4096,0.073,0.331,Thompson L.,15-5527-53591,230,231
216,1,2,2,200.293,0.406,Thunder L.,15-5241-55137,231,232
216,2,4,4,25.176,0.140,Thunder L.,15-5241-55137,231,232
216,3,8,8,37.003,0.403,Thunder L.,15-5241-55137,231,232
216,4,16,16,7.681,0.184,Thunder L.,15-5241-55137,231,232
216,5,32,32,9.463,0.408,Thunder L.,15-5241-55137,231,232
216,6,64,64,11.453,1.004,Thunder L.,15-5241-55137,231,232
216,7,128,128,4.104,0.742,Thunder L.,15-5241-55137,231,232
216,8,256,256,3.132,1.074,Thunder L.,15-5241-55137,231,232
216,9,512,512,11.769,9.242,Thunder L.,15-5241-55137,231,232
216,10,1024,1024,11.305,15.553,Thunder L.,15-5241-55137,231,232
216,11,2048,2048,3.803,10.025,Thunder L.,15-5241-55137,231,232
216,12,4096,4096,0.168,0.903,Thunder L.,15-5241-55137,231,232
217,1,2,2,53.127,0.112,Turtle L.1,15-5770-54220,232,233
217,2,4,4,7.036,0.040,Turtle L.1,15-5770-54220,232,233
217,3,8,8,7.382,0.079,Turtle L.1,15-5770-54220,232,233
217,4,16,16,2.748,0.055,Turtle L.1,15-5770-54220,232,233
